Dist Code,Year,State Code,State Name,Dist Name,Area,RICE AREA (1000 ha),WHEAT AREA (1000 ha),KHARIF SORGHUM AREA (1000 ha),RABI SORGHUM AREA (1000 ha),SORGHUM AREA (1000 ha),PEARL MILLET AREA (1000 ha),MAIZE AREA (1000 ha),FINGER MILLET AREA (1000 ha),BARLEY AREA (1000 ha),CHICKPEA AREA (1000 ha),PIGEONPEA AREA (1000 ha),MINOR PULSES AREA (1000 ha),GROUNDNUT AREA (1000 ha),SESAMUM AREA (1000 ha),RAPESEED AND MUSTARD AREA (1000 ha),SAFFLOWER AREA (1000 ha),CASTOR AREA (1000 ha),LINSEED AREA (1000 ha),SUNFLOWER AREA (1000 ha),SOYABEAN AREA (1000 ha),OILSEEDS AREA (1000 ha),SUGARCANE AREA (1000 ha),COTTON AREA (1000 ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
1007,1999,4,Haryana,Fatehabad,239.29,69.3,167,0,0,0,11.8,0.1,0,4.2,3.8,0,1.1,0,0.2,13.9,0,0,0,0.04,0,14.2,1.7,95.7,0.42,2.32,2.73,0.68,0,27.15
1007,2000,4,Haryana,Fatehabad,241.9,61.3,173.6,0,0,0,10.3,0,0,4.8,1.7,0.1,0.7,0,0.2,11.9,0,0,0,0,0,12.1,2.1,107.7,0.3,1.82,2.12,0.46,0.01,30.8
1007,2001,4,Haryana,Fatehabad,258.18,58.3,171.9,0,0,0,10.1,0.2,0,3.1,2.7,0.1,1.1,0,0.1,16.9,0,0,0,0,0,17,3,114.8,0.39,1.49,1.88,0.3,0,33.78
1007,2002,4,Haryana,Fatehabad,246.41,66.9,172.1,0,0,0,12.9,0.1,0,2.9,1.6,1.1,1.3,0,0.9,19.6,0,0,0,0,0,20.5,3.8,80.3,0.5,1.07,1.57,0.26,0.01,37.31
1007,2003,4,Haryana,Fatehabad,245.21,65.1,164.7,0,0,0,14.7,0,0,1.8,2.7,0.3,0.6,0.1,0.2,16.9,0,0,0,0,0,17.3,2,87.1,0.92,1.65,2.57,0.35,0,39.41
1007,2004,4,Haryana,Fatehabad,258.52,65.37,177.2,0,0,0,11.91,0.02,0,2.51,1.07,0.03,1.1,0.12,0.16,16.7,0,0,0,0,0,17.1,0.87,101.07,0.47,1.64,2.11,0.25,0,41.61
1007,2005,4,Haryana,Fatehabad,257.95,68.4,178.8,0,0,0,14.6,0,0,3.4,1.05,0.04,0.88,0.6,0.2,17.7,0,0.44,0,0,0,18.89,0.4,95,0.49,1.89,2.38,0.36,0,37.44
1007,2006,4,Haryana,Fatehabad,251.73,70.1,182.5,0,0,0,11.7,0,0,4.3,1,0.01,1.19,0.3,0.2,13.5,0,0.41,0,0,0,14.4,0.7,90.9,0.64,1.79,2.43,0.3,0,44.03
1007,2007,4,Haryana,Fatehabad,239.75,73.2,186.7,0,0,0,11.3,0,0,3.6,0.9,0.1,1.11,0.2,0.1,7.2,0,0.15,0,0,0,7.6,1.4,86,0.71,1.77,2.47,0.4,0,47.89
1007,2008,4,Haryana,Fatehabad,237.74,77.8,185.7,0,0,0,10.3,0,,4.7,1.1,0.01,0.99,0.4,0.1,8.7,,0.16,,0,,9.4,0.8,84.3,0.79,1.38,2.17,0.13,0,40.09
1007,2009,4,Haryana,Fatehabad,235.25,81.4,185.8,0,0,0,7.8,0,,3.7,0.7,0,1,0.5,0.1,8.6,,0.13,,0,,9.3,0.2,85.8,1.01,1.31,2.31,0.12,0,36.72
1007,2010,4,Haryana,Fatehabad,227.22,87.6,186.6,0,0,0,7.9,0,,3.6,0.7,,,0.8,0,10.3,,,,,,11.3,0.2,84,0.96,1.52,2.48,0.3,0,21.52
1007,2011,4,Haryana,Fatehabad,220.65,87.1,189.3,0,0,0,4.9,0,,3.1,0.4,,,0.1,0,8.8,,,,,,9.1,0.1,90.8,1.1,1.19,2.29,0.2,0.52,16.65
1007,2012,4,Haryana,Fatehabad,231.47,89.64,188.02,0,0,0,3.31,0.01,0,2.88,0.61,0.01,0.38,0.96,0.01,11.97,0,0.09,0,0,0,13,0.1,85.54,1.24,1.21,2.46,0.23,0.4,23.59
1007,2013,4,Haryana,Fatehabad,231.78,92,189,0,0,0,2,0,0,2,0,0,0.9,2.5,0,12,0,0.1,0,0,0,14.3,0,77,1.27,1.5,2.76,0.34,0.17,28.98
1007,2014,4,Haryana,Fatehabad,230.41,99,190,0,0,0,2,0,0,2,0,0,0.8,1,0,12,0,0,0,0,0,13.4,0,79,1.22,1.57,2.79,0.3,0.15,21.21
1007,2015,4,Haryana,Fatehabad,255.37,110.4,188.8,0,0,0,1.5,0,0,1.6,0.3,0,0.2,1.3,0,14,0,0,0,0,0,15.3,0,72.6,1.21,1.85,3.06,0.4,0.23,38.47
1007,2016,4,Haryana,Fatehabad,220,116.5,188.8,,,0,3.5,,,1.1,0.5,,0.4,1.2,,14.1,,,,,,15.4,0.5,67.3,,,,0.2,,
1007,2017,4,Haryana,Fatehabad,224.5,117.8,188.3,,,0,2.4,0,,0.9,1.2,,0.4,1.2,,14.7,,,,,,15.9,,71.2,,,,,,
1008,1997,4,Haryana,Jhajjar,172.6,8.2,90.1,30.3,0,30.3,29.4,0,0,3,9.8,4.2,0.1,0.2,0,32.3,0,0,0,,0,32.5,4,2.3,0.31,1.18,1.49,0,0.6,
1008,1998,4,Haryana,Jhajjar,208.12,20,98,36,0,36,36,0,0,2,8,2,0,0,0,31,0,0,0,,0,31,3,3,0.23,0.49,0.72,0.01,0.01,10.12
1008,1999,4,Haryana,Jhajjar,151.88,15,103.4,27,0,27,26,0,0,3.3,4.5,2,0,0.1,0.1,20.6,0,0,0,0,0,20.8,1.8,1.1,0.44,0.66,1.1,0.01,0.06,9.08
1008,2000,4,Haryana,Jhajjar,169.78,16.5,105.1,28.5,0,28.5,28.4,0,0,4.2,2.4,2.7,0,0,0,23.7,0,0,0,0,0,23.7,2,1.6,0.23,0.55,0.78,0,0.04,12.68
1008,2001,4,Haryana,Jhajjar,178.89,15.9,101.2,26.5,0,26.5,26.1,0,0,1.9,3.5,4.5,0,0,0,31.2,0,0,0,0,0,31.2,2.6,1.3,0.15,0.55,0.69,0,0,15.69
1008,2002,4,Haryana,Jhajjar,203.91,6.5,93.1,30.6,0,30.6,27.2,0,0,1.4,1.9,8.1,0,0,0.1,42.3,0,0,0,0,0,42.4,3.4,3.6,0.1,1.01,1.11,0.02,0.23,15.81
1008,2003,4,Haryana,Jhajjar,197.42,11.7,92.6,25.4,0,25.4,26.8,0.1,0,1.4,2,4,0.1,0,0,43.2,0,0,0,0,0,43.2,2.8,3.4,0.13,0.76,0.89,0.02,0.13,14.02
1008,2004,4,Haryana,Jhajjar,223.2,13.36,84.06,26.1,0,26.1,25.43,0.07,0,1.13,0.76,5.51,0.04,0.06,0.07,55.47,0,0,0,0,0,55.6,2.37,5.33,0.14,0.97,1.11,0.01,0.01,12.14
1008,2005,4,Haryana,Jhajjar,226.88,17,85.1,25.4,0,25.4,26.8,0.1,0,1.2,1.32,5.85,0.06,0.2,0,56.4,0,0,0,0,0,56.64,1.8,3.6,0.13,0.87,1,0.01,0.16,12.38
1008,2006,4,Haryana,Jhajjar,202.04,17.2,96.3,25.8,0,25.8,30,0.1,0,2.6,1.3,4.63,1.77,0.2,0,41.2,0,0,0,0,0,41.4,2.6,1.7,0.1,0.8,0.9,0,0.1,11.77
1008,2007,4,Haryana,Jhajjar,190,18.8,98.8,25.9,0,25.9,31,0.1,0,1.7,0.7,6.48,0.12,0.1,0,34.8,0,0,0,0,0,34.9,2.5,0.9,0.21,0.88,1.09,0,0,13.38
1008,2008,4,Haryana,Jhajjar,190.98,33.9,93.7,21.2,0,21.2,27.3,0.1,,3.7,0.7,8.42,0.08,0.1,0.1,35.3,,0,,0,,35.5,1.4,0.6,0.21,0.88,1.09,0,0,10.6
1008,2009,4,Haryana,Jhajjar,171.9,26,101.1,18.7,0,18.7,31,0.1,,2.6,0.6,4.69,0.01,0.1,0,32.9,,0,,0,,33,0.8,0.9,0.26,0.7,0.96,0,0,7.19
1008,2010,4,Haryana,Jhajjar,170.94,31,101,15.4,0,15.4,45.6,0,,2.6,0.5,,,0.1,0,27.1,,,,,,27.3,2,0.5,0.23,0.95,1.19,0,0,3.94
1008,2011,4,Haryana,Jhajjar,166.5,31,98.4,13.4,0,13.4,37.8,0.1,,4.6,0.4,,,0.2,0.1,29.1,,,,,,29.3,2.8,1,0.32,0.75,1.07,0,0,3.8
1008,2012,4,Haryana,Jhajjar,171.37,23.13,95.86,12.82,0,12.82,28.78,0.19,0,6.92,0.62,0.08,4.1,0.07,0.03,35.52,0,0,0,0,0,35.6,2.97,2.87,0.78,0.69,1.47,,0.03,5.74
1008,2013,4,Haryana,Jhajjar,173.68,31,98,14,0,14,30,0,0,5,1,2.5,0,0.2,0,31,0,0,0,0,0,31.3,3,2,0.6,0.83,1.43,,0.07,12.18
1008,2014,4,Haryana,Jhajjar,151.57,35,114,11,0,11,32,0,0,3,0,2,0.1,0,0,22,0,0,0,0,0,22.1,3,5,0.65,0.79,1.43,,0.05,7.37
1008,2015,4,Haryana,Jhajjar,159.68,36.9,110.6,10.1,0,10.1,35.4,0.2,0,2,0.3,0,1.3,0.1,0.3,23.9,0,0,0,0,0,24.3,0,6.7,0.71,1.24,1.95,0,0.23,8.58
1008,2016,4,Haryana,Jhajjar,116,36.7,93,,,9.9,24.2,0.2,,1.7,0.2,,0.1,0.1,0.1,22.2,,,,,,22.4,2.9,5.6,,,,0,,
1008,2017,4,Haryana,Jhajjar,153,40.3,106.2,,,9,43.1,0.1,,2.5,0.3,,0.9,,0.1,29.3,,,,,,29.4,,7.4,,,,,,
1009,1995,4,Haryana,Panchkula,12,5.3,19.5,0,0,0,0.7,10,0,0.1,1.5,,,0.5,0.2,1.7,0,0,0,,0,2.5,0.9,0.1,0.01,0.98,0.99,0.4,0.02,
1009,1996,4,Haryana,Panchkula,11.4,5.8,14.7,0,0,0,0.8,10.7,0,0,1.4,,,0.4,0.1,1.4,0,0,0,,0,1.9,0.9,0.1,0,1.12,1.12,0.45,0.02,
1009,1997,4,Haryana,Panchkula,13.2,6,15.4,0,0,0,0.6,10.1,0,0,1.6,0.9,1.5,0.3,0.1,1.5,0,0,0,,0,2.4,0.8,0,0,1.08,1.08,0.3,0.44,
1009,1998,4,Haryana,Panchkula,17.3,6,18,0,0,0,1,10,0,0,2,1,2,0,0,1,0,0,0,,0,1,1,0,0,1.07,1.07,0.29,0.02,5.3
1009,1999,4,Haryana,Panchkula,17.34,6.4,16.7,0,0,0,0.4,10.1,0,0,1.4,0.5,1.3,0.1,0.1,1.3,0,0,0,0.26,0,1.8,1,0,0.02,1.22,1.24,0.22,0.18,4.68
1009,2000,4,Haryana,Panchkula,13.96,6.2,16.5,0,0,0,0.2,7.3,0,0.1,1.1,0.5,0.9,0.1,0.1,1.1,0,0,0,0.22,0,1.6,0.8,0,0.02,0.77,0.79,0.02,0.29,2.64
1009,2001,4,Haryana,Panchkula,19.07,6.9,16.7,0,0,0,0.4,9.8,0,0,0.5,0.3,0.7,0.1,0,1.3,0,0,0,0.46,0,1.9,1.1,0,0,0.49,0.49,0.2,0,6.21
1009,2002,4,Haryana,Panchkula,17.55,5.7,16.5,0,0,0,0.8,9.5,0,0,0.6,0.4,1,0.1,0.1,1.3,0,0,0,0.64,0,2.1,1.2,0,0.02,0.72,0.74,0.22,0,4.61
1009,2003,4,Haryana,Panchkula,19.88,6.9,17.4,0,0,0,0.5,9.6,0,0,0.5,0.4,1,0,0.1,1.5,0,0,0,0.82,0,2.4,0.9,0,0.05,1.08,1.13,0.37,0.29,5.76
1009,2004,4,Haryana,Panchkula,16.18,6.78,17.52,0,0,0,0.48,9.42,0,0.02,0.66,0.04,0.8,0.06,0.05,1.21,0,0,0,0.19,0,1.5,0.85,0,0.05,1.6,1.65,0.22,0.02,4.24
1009,2005,4,Haryana,Panchkula,21.53,6.1,17,0,0,0,0.7,10.3,0,0,0.53,0.07,1.35,0.1,0.2,1.2,0,0,0,1.75,0,3.22,1.1,0,0.03,0.89,0.92,0.26,0,5.81
1009,2006,4,Haryana,Panchkula,20.5,7.3,16.9,0,0,0,0.5,8.2,0,0,0.3,0.02,0.98,0,0.1,0.9,0,0,0,1.76,0,2.8,0.7,0,0.02,1.3,1.32,0.2,0.09,5.46
1009,2007,4,Haryana,Panchkula,17.58,7.1,15.7,0,0,0,0.5,8.1,0,0.1,0.4,0.02,0.98,0,0.1,1,0,0,0,0,0,1.1,0.7,0,0.02,1.39,1.41,0.2,0.11,6
1009,2008,4,Haryana,Panchkula,28.25,8.8,15.5,4.6,0,4.6,0.7,7.1,,0.1,0.7,0.04,1.56,0,0,2.7,,0,,0,,2.7,0.4,0,0,2.18,2.18,0.63,0.23,2.09
1009,2009,4,Haryana,Panchkula,16.83,8.4,15.7,0,0,0,0.7,6.2,,0,0.4,0.06,1.24,0,0.1,2.4,,0,,0,,2.5,0.4,0,0.01,2.36,2.37,0.62,0.06,1.09
1009,2010,4,Haryana,Panchkula,14.9,9.1,16.3,0.7,0,0.7,1.3,5.5,,0,0.3,,,0,0,1.4,,,,,,1.4,0.3,0,0,1.46,1.46,0.3,0.07,0
1009,2011,4,Haryana,Panchkula,18.69,9.2,16,0,0,0,1.1,5.9,,0,0.2,,,0,0,1.4,,,,,,1.5,0.5,0,0,1.25,1.25,0.2,0.03,4.99
1009,2012,4,Haryana,Panchkula,15.6,9.45,16.82,0,0,0,0.99,6.1,0,0.04,0.14,0.03,0.93,0,0.02,1.75,0,0,0,0,0,1.8,0.52,0,0.01,1.28,1.29,0.2,0.05,0.1
1009,2013,4,Haryana,Panchkula,14.77,10,17,0,0,0,1,5,0,0,0,0,0.9,0,0,1,0,0,0,0,0,1.7,0,0,0,1.14,1.14,0.19,0.03,0.17
1009,2014,4,Haryana,Panchkula,12.68,10,18,0,0,0,0,5,0,0,0,0,0.8,0,0,0,0,0,0,0,0,1.8,0,0,0.08,1.35,1.43,0.27,0.07,0.08
1009,2015,4,Haryana,Panchkula,18.74,9.3,17.6,0,0,0,1,3.9,0,0,0.2,0,0.5,0,0,1.3,0,0,0,0,0,1.3,0,0,0.01,1.64,1.66,0.3,0.11,5.34
1009,2016,4,Haryana,Panchkula,13.5,9.2,17.5,,,0,0,2.4,,,,,0.6,,,1.5,,,,,,1.7,0.5,0,,,,0,,
1009,2017,4,Haryana,Panchkula,14.6,10.4,18.1,,,0,0.9,4.4,,0.1,0.1,,0.7,,,1.2,,,,,,1.3,,0,,,,,,
1017,1995,9,Punjab,S.B.S Nagar,63.2,42,60,0,0,0,0.7,18,0,0.1,0,0.1,0.5,0,0.1,3,0,0,0.1,0,0,3.2,13.6,0,0,2.2,2.2,0.8,0.02,
1017,1996,9,Punjab,S.B.S Nagar,72.5,41,58,0,0,0,0,18,0,0.1,0.1,0.1,0.5,0,0.2,2.1,0,0,0.1,5,0,7.4,16.2,0,0,3.5,3.5,2,0.02,
1017,1997,9,Punjab,S.B.S Nagar,65.9,43,57,0,0,0,0,18,0,0,0,0.2,0.3,0,0.1,1.4,0,0,0.1,3.3,0,4.9,12.9,0,1.46,3.24,4.7,1.8,0.01,
1017,1998,9,Punjab,S.B.S Nagar,92.08,46,62,0,0,0,0.4,18,0,0,0,0.1,0.3,0,0,2,0,0,0.1,2,0,4.1,11.3,0,1.55,2.89,4.44,1.46,0.01,25.98
1017,1999,9,Punjab,S.B.S Nagar,85.42,46,67,0,0,0,0.2,18,0,0,0,0,0.7,0,0.1,2.2,0,0,0.1,1.3,0,3.7,11.8,0,0.36,2.47,2.83,1.11,0.01,19.42
1017,2000,9,Punjab,S.B.S Nagar,87.69,47,70,0,0,0,0,17,0,0,0,0.1,0.3,0,0.1,1.8,0,0,0.1,0.2,0,2.2,11.7,0,0.43,2.78,3.21,1.06,0.04,24.39
1017,2001,9,Punjab,S.B.S Nagar,82.95,45,71,0,0,0,0,18,0,0,0,0.1,0.4,0,0.1,1.7,0,0,0.1,0.7,0,2.6,12,0,0.54,2.99,3.53,1,0.01,20.45
1017,2002,9,Punjab,S.B.S Nagar,83.21,43,68,0,0,0,0,19,0,0,0,0,0.4,0,0.2,1.7,0,0,0.1,1.1,0,3.1,12,0,0.59,3.36,3.95,1.65,0.04,21.71
1017,2003,9,Punjab,S.B.S Nagar,76.78,47,75,0,0,0,0,18,0,0,0,0.1,0.3,0,0.1,1.6,0,0,0.1,1,0,2.8,10,0,0.61,3.41,4.02,1.54,0.07,13.98
1017,2004,9,Punjab,S.B.S Nagar,77.55,50,76,0,0,0,0,18,0,0,0.1,0.1,0.3,0,0,1.9,0,0,0.1,2.1,0,4.1,7,0,0.7,3.78,4.48,1.91,0.06,12.15
1017,2005,9,Punjab,S.B.S Nagar,82.64,49,72,0,0,0,0,17,0,0,0,0.1,0.16,0,0.1,1.5,0,0,0.1,1.6,0.01,3.17,7,0,0.75,3.43,4.18,1.96,0.07,20.11
1017,2006,9,Punjab,S.B.S Nagar,74.2,53,72,0,0,0,0,18,0,0,0,0.1,0.17,0,0,2,0,0,0.06,0.8,0,2.61,8,0,0.86,4,4.86,2.33,0.05,7.62
1017,2007,9,Punjab,S.B.S Nagar,84.03,50,72,0,0,0,0,17,0,0,0,0,0.2,0,0,1,0,0,0,1.5,0,2.71,9,0,0.95,4.41,5.36,2.4,0,19.62
1017,2008,9,Punjab,S.B.S Nagar,82.1,52,76,0,0,0,0,17,0,0,0,0.1,0,0,0,1,0,0,0,1.5,0,2.5,6,0,1.01,5.09,6.1,3.1,0,19.1
1017,2009,9,Punjab,S.B.S Nagar,83.55,56,74,0,0,0,0,16,,0,0,0.1,,0,0,2,,,,2,,,5,0,1.07,5.22,6.29,2.2,0,18.55
1017,2010,9,Punjab,S.B.S Nagar,83.94,58,74,0,0,0,0,14,,0,0,0,,0,0,2,,,,0.8,,,5,0,1.14,5.39,6.53,2.9,0,18.14
1017,2011,9,Punjab,S.B.S Nagar,85.09,57,75,,,,0,14,,0,0,0,,0,0,2,,,0,2,,,6,0,1.19,4.33,5.52,2.3,0.01,18.09
1017,2012,9,Punjab,S.B.S Nagar,86.56,57,80,0,0,0,0,14,0,0,0,0,,0,0,2,0,0,0,1,0,3,5,0,0.47,5.12,5.59,,,18.56
1017,2013,9,Punjab,S.B.S Nagar,88.35,56,75,0,0,0,0,12,0,0,0,0,0.4,0,0,3,0,0,0,0,0,4.1,6,0,0.49,6.22,6.71,,,18.85
1017,2014,9,Punjab,S.B.S Nagar,85.22,57,76,0,0,0,0,10,0,0,0,0,,0,0,1,0,0,0,0,0,2,6,0,0.45,5.91,6.36,,,19.22
1017,2015,9,Punjab,S.B.S Nagar,89.15,59,78,0,0,0,0,9,0,0,0,0,0.1,0,0,2,0,0,0,0,0,2.5,6,0,0.41,2.5,2.92,,,19.55
1017,2016,9,Punjab,S.B.S Nagar,87.12,60,76,,,,,9,,,,,0,,,1.8,,,,0.4,,,6,,0.38,4.68,5.06,,,18.92
1017,2017,9,Punjab,S.B.S Nagar,82.93,60,77,,,,,8,,,,,0.2,,,1.7,,,,0.1,,,6,,0.36,2.72,3.08,,,14.93
1018,1995,9,Punjab,Shri Mukatsar Sahib,51,6,170,1,0,1,0,0,0,3.1,0.6,0,1.5,0.1,0.1,10.4,0,0,0,0,0,10.6,0.6,16.6,0,1.52,1.52,1.3,0,
1018,1996,9,Punjab,Shri Mukatsar Sahib,222.7,19,167,0,0,0,0,0,0,7,1,0,3.3,0,0.3,6.3,0,0,0,9,0,15.6,2.2,160,0,1.75,1.75,0,0,
1018,1997,9,Punjab,Shri Mukatsar Sahib,220.3,22,176,0,0,0,0,0,0,7,2,0,3.6,0,0.4,5.4,0,0,0,8.1,0,13.9,1.7,158.2,9.1,1.35,10.45,0,0,
1018,1998,9,Punjab,Shri Mukatsar Sahib,257.89,77,175,0,0,0,0.1,0,0,5,1.6,0,2,0.1,0.3,5.8,0,0,0,7,0,13.2,1.5,109.5,9.3,2.51,11.81,0.14,0,36.39
1018,1999,9,Punjab,Shri Mukatsar Sahib,235.55,91,187,0,0,0,0.3,3,0,5,0.6,0.1,3.1,0.2,1.1,3,0,0,0,0.6,0,4.9,2.6,84.8,2.82,2.78,5.6,0.15,0.02,38.95
1018,2000,9,Punjab,Shri Mukatsar Sahib,223.07,89,189,0,0,0,0,3,0,4,0.5,0,2.2,0.1,1.1,2.8,0,0,0,0.2,0,4.2,3.8,86.5,3.06,2.74,5.8,0.1,0,29.17
1018,2001,9,Punjab,Shri Mukatsar Sahib,239.32,65,193,0,0,0,0.5,0,0,3,0.3,0.3,1.5,0.2,1.5,2.6,0,0,0,0,0,4.3,5,125.5,3.37,2.5,5.88,0.1,0,30.22
1018,2002,9,Punjab,Shri Mukatsar Sahib,224.71,83,192,0,0,0,0.5,1,0,3,0.5,0,1.7,0.3,2.5,4.8,0,0,0,0.1,0,7.7,8,85.5,3.57,1.67,5.25,0,0,27.61
1018,2003,9,Punjab,Shri Mukatsar Sahib,222.28,87,198,0,0,0,0.1,0,0,3,0.3,0.1,1.9,0.3,0.7,2.6,0,0,0,0,0,3.6,4,91,3.84,4.22,8.06,0.08,0.03,28.08
1018,2004,9,Punjab,Shri Mukatsar Sahib,236.44,86,199,0,0,0,1,0,0,3,0.3,0.1,1.3,0.2,0.7,3.2,0,0,0,0,0,4.1,1,105,4.17,2.73,6.89,0.06,0,30.94
1018,2005,9,Punjab,Shri Mukatsar Sahib,233.82,77,200,0,0,0,0,0,0,2,0.3,0,1.09,0,0.6,2.2,0,0,0,0,0.05,2.98,1,117,4.51,2.04,6.55,0.1,0,29.95
1018,2006,9,Punjab,Shri Mukatsar Sahib,234.03,68,202,0,0,0,0,0,0,2,0.2,0,0.88,0,0.4,1,0,0,0,0,0,1.92,1,131,5.32,2.62,7.94,0.08,0,27.83
1018,2007,9,Punjab,Shri Mukatsar Sahib,230.48,68,202,0,0,0,0,0,0,2,0.2,0,0.87,0,0.3,1,0,0.04,0,0,0,1.39,0,128,5.92,2.04,7.96,0.2,0.1,28.88
1018,2008,9,Punjab,Shri Mukatsar Sahib,238.52,95,202,0,0,0,0,0,0,1,0.2,0,0.6,0,0.3,1,0,0,0,0,0,1.3,0,113,6.26,2.17,8.43,0.1,0,26.32
1018,2009,9,Punjab,Shri Mukatsar Sahib,224.53,100,205,0,0,0,0,0,,1,2,0,,0,0.2,1,,,,0,,,0,96,6.43,1.17,7.61,0.2,0,26.33
1018,2010,9,Punjab,Shri Mukatsar Sahib,229.5,111,192,0,0,0,0,0,,1,0.1,0,,0,0.2,1,,,,0,,,1,90,6.57,1.9,8.48,0,0,25.3
1018,2011,9,Punjab,Shri Mukatsar Sahib,236.83,113,206,,,,0,0,,1,0.1,0,,0,0.1,1,,,0,0,,,0,98,6.7,1.16,7.86,0.1,0.01,23.73
1018,2012,9,Punjab,Shri Mukatsar Sahib,233.84,118,209,0,0,0,0,0,0,1,0.1,0,0.3,0,0.1,1,0,0,0,0,0,1.1,0,88,8.21,1.64,9.84,,,24.34
1018,2013,9,Punjab,Shri Mukatsar Sahib,225.84,115,209,0,0,0,0.1,0,0,1,0.1,0,0.3,0,0.1,1,0,0,0,0,0,1.1,0,82,8.04,1.27,9.31,,,25.24
1018,2014,9,Punjab,Shri Mukatsar Sahib,230.36,135,208,0,0,0,0,0,0,1,0.1,0,0.2,0,0.1,1,0,0,0,0,0,1,0,66,7.33,1.7,9.03,,,26.06
1018,2015,9,Punjab,Shri Mukatsar Sahib,232.27,158,209,0,0,0,0,0,0,1,0.1,0,0.2,0,0.1,1,0,0,0,0,0,2.1,0,46,6.45,3.15,9.6,,,23.87
1018,2016,9,Punjab,Shri Mukatsar Sahib,225.84,173,213,,,,,,,0.5,0.1,0.5,0.2,,0.1,0.7,,,,,,,,32,5.66,2.67,8.33,,,19.34
1018,2017,9,Punjab,Shri Mukatsar Sahib,230.02,173,211,,,,,,,0.3,0.1,0.2,0.2,,0.1,0.7,,,,,,,,36,5.6,1.36,6.96,,,19.72
1019,1995,9,Punjab,Moga,175.5,108,130,0,0,0,0.1,0,0,1.1,0.6,0.2,4.3,0.1,0,1.4,0,0,0,0,0,1.5,0.9,58.1,0,3.48,3.48,0,0.01,
1019,1996,9,Punjab,Moga,142.9,102,127,0,0,0,0,0,0,1,0.3,0.2,4,0,0,1.1,0,0,0,5,0,6.1,1.4,22.3,0,4.96,4.96,4.3,0.02,
1019,1997,9,Punjab,Moga,132.9,107,124,0,0,0,0,0,0,1,0,0.3,3.2,0.1,0,1.2,0,0,0,0.1,0,1.4,0.7,18.2,0.25,2.37,2.62,1.7,0.01,
1019,1998,9,Punjab,Moga,172.66,118,124,0,0,0,0.1,0,0,1,0.2,0.6,2.8,0,0,1,0,0,0,1,0,2,0.4,8.9,0.27,8.39,8.66,7.09,0.03,37.46
1019,1999,9,Punjab,Moga,151.59,117,170,0,0,0,0.1,0,0,1,0.2,0.6,2.1,0,0,1.4,0,0,0,0.2,0,1.6,0.3,9.2,0.1,8.96,9.06,7.16,0.04,18.69
1019,2000,9,Punjab,Moga,211.7,159,172,0,0,0,1,0,0,1,0.4,0.8,4.1,0,0.1,2.2,0,0,0,0.1,0,2.4,1.6,8.1,0.13,7.41,7.54,5.48,0.38,32.1
1019,2001,9,Punjab,Moga,217.77,152,167,0,0,0,0.8,1,0,1,0.5,0.7,2.8,0,0.1,1.4,0,0,0,0,0,1.5,2,14.3,0.18,6.16,6.34,4.9,0.03,41.87
1019,2002,9,Punjab,Moga,199.81,149,170,0,0,0,0.2,1,0,1,0.5,0.9,1.6,0,0,1.1,0,0,0,0,0,1.1,2,5.1,0.22,5.76,5.98,5.76,0,38.71
1019,2003,9,Punjab,Moga,212.36,163,171,0,0,0,0.2,1,0,1,0.2,1.1,1.5,0,0,1,0,0,0,0,0,1,1,4,0.27,5.51,5.78,5.36,0.03,39.66
1019,2004,9,Punjab,Moga,197.94,164,173,0,0,0,0,0,0,1,0.2,0.9,1.1,0,0,1.1,0,0,0,0,0,1.1,1,6,0.32,6.51,6.83,5.36,0.1,22.64
1019,2005,9,Punjab,Moga,190.66,167,174,0,0,0,0,0,0,1,0.1,0.8,1.04,0,0,0.8,0,0,0,0,0,0.78,0,7,0.38,0,0.38,0,0,13.04
1019,2006,9,Punjab,Moga,191.6,168,175,0,0,0,0,0,0,1,0.2,0.8,0.94,0,0,1,0,0,0,0,0,0.79,0,7,0.43,4.64,5.07,4.64,0,12.87
1019,2007,9,Punjab,Moga,192.24,169,175,0,0,0,0,0,0,0,0.1,0.6,0.78,0,0,1,0,0,0,0,0,0.61,0,8,0.47,5.99,6.46,6,0,12.85
1019,2008,9,Punjab,Moga,201.36,174,177,0,0,0,0,0,0,1,0.1,0.4,0.7,0,0.1,1,0,0,0,0,0,1.1,0,8,0.45,4.53,4.98,4.5,0,15.46
1019,2009,9,Punjab,Moga,196.48,172,177,0,0,0,0,0,,0,0,0.4,,0,0,1,,,,0,,,0,4,0.5,6.27,6.77,5.7,0.02,19.48
1019,2010,9,Punjab,Moga,197.41,172,177,0,0,0,0,0,,0,0.1,0.5,,0,0,1,,,,0,,,0,3,0.43,5.83,6.26,3.6,0,21.41
1019,2011,9,Punjab,Moga,199.52,174,176,,,,0,0,,0,0,0.2,,0,0,0,,,0,0,,,0,3,0.41,5.95,6.36,5.8,0.14,22.52
1019,2012,9,Punjab,Moga,201.98,176,176,0,0,0,0,0,0,0,0.1,0.3,0.3,0,0,1,0,0,0,0,0,1,0,2,0.11,5.73,5.84,,,21.68
